zip,primary_city,state,latitude,longitude
1001,Agawam,MA,42.06,-72.61
1002,Amherst,MA,42.37,-72.52
1005,Barre,MA,42.42,-72.1
1007,Belchertown,MA,42.27,-72.4
1008,Blandford,MA,42.18,-72.93
1010,Brimfield,MA,42.11,-72.2
1011,Chester,MA,42.28,-72.98
1012,Chesterfield,MA,42.4,-72.85
1013,Chicopee,MA,42.17,-72.57
1020,Chicopee,MA,42.17,-72.57
1022,Chicopee,MA,42.17,-72.57
1026,Cummington,MA,42.46,-72.9
1027,Easthampton,MA,42.26,-72.68
1028,East Longmeadow,MA,42.06,-72.51
1030,Feeding Hills,MA,42.06,-72.67
1031,Gilbertville,MA,42.35,-72.21
1032,Goshen,MA,42.43,-72.8
1033,Granby,MA,42.26,-72.52
1034,Granville,MA,42.06,-72.86
1035,Hadley,MA,42.35,-72.58
1036,Hampden,MA,42.06,-72.41
1038,Hatfield,MA,42.37,-72.6
1039,Haydenville,MA,42.39,-72.7
1040,Holyoke,MA,42.21,-72.64
1050,Huntington,MA,42.23,-72.88
1053,Leeds,MA,42.35,-72.71
1054,Leverett,MA,42.45,-72.5
1056,Ludlow,MA,42.16,-72.48
1057,Monson,MA,42.09,-72.31
1060,Northampton,MA,42.32,-72.67
1062,Florence,MA,42.32,-72.67
1068,Oakham,MA,42.35,-72.05
1069,Palmer,MA,42.16,-72.32
1070,Plainfield,MA,42.51,-72.91
1071,Russell,MA,42.18,-72.85
1072,Shutesbury,MA,42.45,-72.4
1073,Southampton,MA,42.23,-72.73
1075,South Hadley,MA,42.26,-72.56
1077,Southwick,MA,42.05,-72.76
1080,Three Rivers,MA,42.18,-72.37
1081,Wales,MA,42.06,-72.21
1082,Ware,MA,42.25,-72.24
1084,West Chesterfield,MA,42.41,-72.87
1085,Westfield,MA,42.13,-72.75
1088,West Hatfield,MA,42.39,-72.64
1089,West Springfield,MA,42.12,-72.65
1095,Wilbraham,MA,42.13,-72.43
1096,Williamsburg,MA,42.4,-72.71
1098,Worthington,MA,42.41,-72.93
1103,Springfield,MA,42.11,-72.53
1104,Springfield,MA,42.11,-72.53
1105,Springfield,MA,42.11,-72.53
1106,Longmeadow,MA,42.04,-72.57
1107,Springfield,MA,42.11,-72.53
1108,Springfield,MA,42.11,-72.53
1109,Springfield,MA,42.11,-72.53
1118,Springfield,MA,42.11,-72.53
1119,Springfield,MA,42.11,-72.53
1128,Springfield,MA,42.11,-72.53
1129,Springfield,MA,42.11,-72.53
1144,Springfield,MA,42.11,-72.53
1151,Indian Orchard,MA,42.15,-72.51
1152,Springfield,MA,42.11,-72.53
1195,Springfield,MA,42.1,-72.58
1201,Pittsfield,MA,42.45,-73.26
1220,Adams,MA,42.62,-73.11
1222,Ashley Falls,MA,42.05,-73.33
1223,Becket,MA,42.33,-73.07
1224,Berkshire,MA,42.51,-73.19
1225,Cheshire,MA,42.55,-73.15
1226,Dalton,MA,42.47,-73.16
1230,Great Barrington,MA,42.19,-73.35
1235,Hinsdale,MA,42.42,-73.07
1236,Housatonic,MA,42.25,-73.36
1237,Lanesboro,MA,42.51,-73.22
1238,Lee,MA,42.3,-73.25
1240,Lenox,MA,42.35,-73.28
1245,Monterey,MA,42.18,-73.21
1247,North Adams,MA,42.68,-73.11
1253,Otis,MA,42.19,-73.07
1254,Richmond,MA,42.37,-73.36
1255,Sandisfield,MA,42.11,-73.13
1256,Savoy,MA,42.56,-73.02
1257,Sheffield,MA,42.1,-73.34
1258,South Egremont,MA,42.16,-73.41
1259,Southfield,MA,42.07,-73.23
1266,West Stockbridge,MA,42.31,-73.39
1267,Williamstown,MA,42.7,-73.2
1270,Windsor,MA,42.51,-73.04
1301,Greenfield,MA,42.58,-72.59
1330,Ashfield,MA,42.53,-72.78
1331,Athol,MA,42.59,-72.23
1337,Bernardston,MA,42.66,-72.55
1338,Buckland,MA,42.6,-72.78
1339,Charlemont,MA,42.63,-72.88
1340,Colrain,MA,42.66,-72.68
1341,Conway,MA,42.51,-72.68
1342,Deerfield,MA,42.55,-72.6
1343,Drury,MA,42.68,-72.98
1344,Erving,MA,42.6,-72.4
1346,Heath,MA,42.66,-72.83
1349,Millers Falls,MA,42.59,-72.55
1351,Montague,MA,42.53,-72.53
1354,Gill,MA,42.7,-72.43
1355,New Salem,MA,42.5,-72.33
1360,Northfield,MA,42.7,-72.43
1364,Orange,MA,42.59,-72.3
1366,Petersham,MA,42.48,-72.18
1367,Rowe,MA,42.7,-72.9
1368,Royalston,MA,42.68,-72.18
1370,Shelburne Falls,MA,42.6,-72.74
1373,South Deerfield,MA,42.47,-72.59
1375,Sunderland,MA,42.46,-72.58
1376,Turners Falls,MA,42.59,-72.55
1378,Warwick,MA,42.68,-72.33
1379,Wendell,MA,42.55,-72.4
1380,Wendell Depot,MA,42.58,-72.37
1420,Fitchburg,MA,42.58,-71.81
1430,Ashburnham,MA,42.63,-71.9
1431,Ashby,MA,42.68,-71.81
1432,Ayer,MA,42.56,-71.58
1434,Devens,MA,42.53,-71.61
1436,Baldwinville,MA,42.6,-72.07
1440,Gardner,MA,42.58,-71.98
1450,Groton,MA,42.6,-71.57
1451,Harvard,MA,42.5,-71.58
1452,Hubbardston,MA,42.48,-72.01
1453,Leominster,MA,42.51,-71.77
1460,Littleton,MA,42.53,-71.47
1462,Lunenburg,MA,42.59,-71.72
1463,Pepperell,MA,42.66,-71.58
1464,Shirley,MA,42.54,-71.65
1468,Templeton,MA,42.55,-72.06
1469,Townsend,MA,42.66,-71.7
1473,Westminster,MA,42.55,-71.9
1474,West Townsend,MA,42.66,-71.74
1475,Winchendon,MA,42.68,-72.04
1501,Auburn,MA,42.2,-71.83
1503,Berlin,MA,42.38,-71.63
1504,Blackstone,MA,42.01,-71.5
1505,Boylston,MA,42.35,-71.73
1506,Brookfield,MA,42.21,-72.1
1507,Charlton,MA,42.13,-71.96
1510,Clinton,MA,42.41,-71.68
1515,East Brookfield,MA,42.22,-72.04
1516,Douglas,MA,42.05,-71.73
1518,Fiskdale,MA,42.12,-72.11
1519,Grafton,MA,42.2,-71.68
1520,Holden,MA,42.35,-71.85
1521,Holland,MA,42.05,-72.15
1522,Jefferson,MA,42.38,-71.87
1523,Lancaster,MA,42.45,-71.66
1524,Leicester,MA,42.25,-71.9
1527,Millbury,MA,42.19,-71.76
1529,Millville,MA,42.03,-71.58
1531,New Braintree,MA,42.31,-72.13
1532,Northborough,MA,42.31,-71.64
1534,Northbridge,MA,42.15,-71.65
1535,North Brookfield,MA,42.27,-72.08
1536,North Grafton,MA,42.23,-71.69
1537,North Oxford,MA,42.16,-71.88
1540,Oxford,MA,42.11,-71.87
1541,Princeton,MA,42.45,-71.86
1542,Rochdale,MA,42.2,-71.9
1543,Rutland,MA,42.36,-71.95
1545,Shrewsbury,MA,42.3,-71.71
1550,Southbridge,MA,42.08,-72.03
1560,South Grafton,MA,42.17,-71.68
1562,Spencer,MA,42.24,-71.99
1564,Sterling,MA,42.43,-71.75
1566,Sturbridge,MA,42.09,-72.06
1568,Upton,MA,42.17,-71.61
1569,Uxbridge,MA,42.08,-71.6
1570,Webster,MA,42.04,-71.87
1571,Dudley,MA,42.05,-71.93
1581,Westborough,MA,42.26,-71.61
1583,West Boylston,MA,42.36,-71.78
1585,West Brookfield,MA,42.23,-72.14
1588,Whitinsville,MA,42.11,-71.67
1590,Sutton,MA,42.15,-71.76
1602,Worcester,MA,42.26,-71.8
1603,Worcester,MA,42.26,-71.8
1604,Worcester,MA,42.26,-71.8
1605,Worcester,MA,42.26,-71.8
1606,Worcester,MA,42.26,-71.8
1607,Worcester,MA,42.26,-71.8
1608,Worcester,MA,42.26,-71.8
1609,Worcester,MA,42.26,-71.8
1610,Worcester,MA,42.26,-71.8
1611,Cherry Valley,MA,42.23,-71.87
1612,Paxton,MA,42.31,-71.93
1655,Worcester,MA,42.26,-71.8
1701,Framingham,MA,42.3,-71.43
1702,Framingham,MA,42.3,-71.43
1718,Village Of Nagog Woods,MA,42.51,-71.41
1719,Boxborough,MA,42.5,-71.5
1720,Acton,MA,42.48,-71.46
1721,Ashland,MA,42.25,-71.46
1730,Bedford,MA,42.48,-71.26
1731,Hanscom Afb,MA,42.46,-71.28
1740,Bolton,MA,42.43,-71.6
1741,Carlisle,MA,42.53,-71.35
1742,Concord,MA,42.45,-71.35
1745,Fayville,MA,42.29,-71.5
1746,Holliston,MA,42.2,-71.43
1747,Hopedale,MA,42.12,-71.54
1748,Hopkinton,MA,42.22,-71.52
1749,Hudson,MA,42.39,-71.56
1752,Marlborough,MA,42.34,-71.54
1754,Maynard,MA,42.42,-71.45
1756,Mendon,MA,42.1,-71.55
1757,Milford,MA,42.14,-71.51
1760,Natick,MA,42.28,-71.35
1770,Sherborn,MA,42.23,-71.36
1772,Southborough,MA,42.3,-71.51
1773,Lincoln,MA,42.41,-71.3
1775,Stow,MA,42.43,-71.5
1776,Sudbury,MA,42.36,-71.4
1778,Wayland,MA,42.36,-71.36
1801,Woburn,MA,42.48,-71.15
1803,Burlington,MA,42.5,-71.2
1810,Andover,MA,42.65,-71.14
1821,Billerica,MA,42.55,-71.26
1824,Chelmsford,MA,42.59,-71.36
1826,Dracut,MA,42.66,-71.3
1827,Dunstable,MA,42.66,-71.48
1830,Haverhill,MA,42.78,-71.08
1832,Haverhill,MA,42.78,-71.08
1833,Georgetown,MA,42.73,-70.98
1834,Groveland,MA,42.75,-71.03
1835,Haverhill,MA,42.78,-71.08
1840,Lawrence,MA,42.7,-71.16
1841,Lawrence,MA,42.7,-71.16
1843,Lawrence,MA,42.7,-71.16
1844,Methuen,MA,42.71,-71.18
1845,North Andover,MA,42.7,-71.11
1850,Lowell,MA,42.63,-71.32
1851,Lowell,MA,42.63,-71.32
1852,Lowell,MA,42.63,-71.32
1854,Lowell,MA,42.63,-71.32
1860,Merrimac,MA,42.83,-71
1862,North Billerica,MA,42.57,-71.29
1863,North Chelmsford,MA,42.63,-71.39
1864,North Reading,MA,42.56,-71.06
1867,Reading,MA,42.53,-71.1
1876,Tewksbury,MA,42.61,-71.23
1879,Tyngsboro,MA,42.68,-71.41
1880,Wakefield,MA,42.5,-71.06
1886,Westford,MA,42.58,-71.43
1887,Wilmington,MA,42.55,-71.16
1890,Winchester,MA,42.45,-71.14
1901,Lynn,MA,42.47,-70.96
1902,Lynn,MA,42.47,-70.96
1904,Lynn,MA,42.47,-70.96
1905,Lynn,MA,42.47,-70.96
1906,Saugus,MA,42.46,-71.01
1907,Swampscott,MA,42.46,-70.89
1908,Nahant,MA,42.42,-70.92
1913,Amesbury,MA,42.85,-70.92
1915,Beverly,MA,42.55,-70.84
1921,Boxford,MA,42.67,-70.98
1922,Byfield,MA,42.75,-70.93
1923,Danvers,MA,42.57,-70.95
1929,Essex,MA,42.63,-70.77
1930,Gloucester,MA,42.62,-70.66
1938,Ipswich,MA,42.67,-70.83
1940,Lynnfield,MA,42.53,-71.04
1944,Manchester,MA,42.56,-70.76
1945,Marblehead,MA,42.5,-70.85
1949,Middleton,MA,42.6,-71.01
1950,Newburyport,MA,42.81,-70.88
1951,Newbury,MA,42.8,-71
1952,Salisbury,MA,42.83,-70.84
1960,Peabody,MA,42.53,-70.97
1966,Rockport,MA,42.64,-70.61
1969,Rowley,MA,42.71,-70.87
1970,Salem,MA,42.51,-70.9
1982,South Hamilton,MA,42.62,-70.86
1983,Topsfield,MA,42.63,-70.95
1984,Wenham,MA,42.6,-70.88
1985,West Newbury,MA,42.8,-71
2019,Bellingham,MA,42.09,-71.47
2021,Canton,MA,42.15,-71.13
2025,Cohasset,MA,42.23,-70.8
2026,Dedham,MA,42.24,-71.17
2030,Dover,MA,42.24,-71.27
2031,East Mansfield,MA,42.02,-71.17
2032,East Walpole,MA,42.15,-71.21
2035,Foxboro,MA,42.06,-71.24
2038,Franklin,MA,42.08,-71.38
2043,Hingham,MA,42.23,-70.88
2045,Hull,MA,42.3,-70.9
2048,Mansfield,MA,42.02,-71.21
2050,Marshfield,MA,42.09,-70.7
2052,Medfield,MA,42.18,-71.3
2053,Medway,MA,42.13,-71.4
2054,Millis,MA,42.16,-71.35
2056,Norfolk,MA,42.11,-71.31
2061,Norwell,MA,42.16,-70.78
2062,Norwood,MA,42.18,-71.19
2066,Scituate,MA,42.18,-70.73
2067,Sharon,MA,42.11,-71.18
2071,South Walpole,MA,42.09,-71.27
2072,Stoughton,MA,42.11,-71.1
2081,Walpole,MA,42.13,-71.24
2090,Westwood,MA,42.21,-71.21
2093,Wrentham,MA,42.06,-71.33
2108,Boston,MA,42.35,-71.06
2109,Boston,MA,42.35,-71.06
2110,Boston,MA,42.35,-71.06
2111,Boston,MA,42.35,-71.06
2113,Boston,MA,42.35,-71.06
2114,Boston,MA,42.35,-71.06
2115,Boston,MA,42.35,-71.06
2116,Boston,MA,42.35,-71.06
2118,Boston,MA,42.35,-71.06
2119,Roxbury,MA,42.35,-71.06
2120,Roxbury Crossing,MA,42.35,-71.06
2121,Dorchester,MA,42.35,-71.06
2122,Dorchester,MA,42.35,-71.06
2124,Dorchester Center,MA,42.35,-71.06
2125,Dorchester,MA,42.35,-71.06
2126,Mattapan,MA,42.26,-71.1
2127,Boston,MA,42.35,-71.06
2128,Boston,MA,42.35,-71.06
2129,Charlestown,MA,42.38,-71.06
2130,Jamaica Plain,MA,42.3,-71.11
2131,Roslindale,MA,42.28,-71.13
2132,West Roxbury,MA,42.28,-71.16
2133,Boston,MA,42.35,-71.06
2134,Allston,MA,42.35,-71.13
2135,Brighton,MA,42.35,-71.15
2136,Hyde Park,MA,42.26,-71.11
2138,Cambridge,MA,42.37,-71.11
2139,Cambridge,MA,42.37,-71.11
2140,Cambridge,MA,42.37,-71.11
2141,Cambridge,MA,42.37,-71.11
2142,Cambridge,MA,42.37,-71.11
2143,Somerville,MA,42.39,-71.1
2144,Somerville,MA,42.39,-71.1
2145,Somerville,MA,42.39,-71.1
2148,Malden,MA,42.43,-71.05
2149,Everett,MA,42.4,-71.05
2150,Chelsea,MA,42.39,-71.03
2151,Revere,MA,42.41,-70.99
2152,Winthrop,MA,42.37,-70.98
2155,Medford,MA,42.42,-71.1
2163,Boston,MA,42.35,-71.06
2169,Quincy,MA,42.26,-71
2170,Quincy,MA,42.26,-71
2171,Quincy,MA,42.26,-71
2176,Melrose,MA,42.45,-71.05
2180,Stoneham,MA,42.47,-71.09
2184,Braintree,MA,42.2,-71
2186,Milton,MA,42.24,-71.08
2188,Weymouth,MA,42.2,-70.94
2189,East Weymouth,MA,42.2,-70.94
2190,South Weymouth,MA,42.2,-70.94
2191,North Weymouth,MA,42.2,-70.94
2199,Boston,MA,42.35,-71.06
2203,Boston,MA,42.35,-71.06
2210,Boston,MA,42.35,-71.06
2215,Boston,MA,42.35,-71.06
2222,Boston,MA,42.35,-71.06
2283,Boston,MA,42.35,-71.06
2284,Boston,MA,42.35,-71.06
2301,Brockton,MA,42.08,-71.02
2302,Brockton,MA,42.08,-71.02
2322,Avon,MA,42.11,-71.03
2324,Bridgewater,MA,41.98,-70.97
2330,Carver,MA,41.88,-70.76
2332,Duxbury,MA,42.04,-70.67
2333,East Bridgewater,MA,42.03,-70.95
2338,Halifax,MA,41.98,-70.86
2339,Hanover,MA,42.11,-70.81
2341,Hanson,MA,42.06,-70.85
2343,Holbrook,MA,42.14,-71
2346,Middleboro,MA,41.86,-70.9
2347,Lakeville,MA,41.85,-70.95
2351,Abington,MA,42.11,-70.95
2356,North Easton,MA,42.05,-71.1
2359,Pembroke,MA,42.06,-70.8
2360,Plymouth,MA,41.95,-70.66
2364,Kingston,MA,41.99,-70.71
2367,Plympton,MA,41.95,-70.81
2368,Randolph,MA,42.17,-71.05
2370,Rockland,MA,42.13,-70.91
2375,South Easton,MA,42.03,-71.1
2379,West Bridgewater,MA,42.01,-71
2382,Whitman,MA,42.08,-70.93
2420,Lexington,MA,42.44,-71.23
2421,Lexington,MA,42.44,-71.23
2445,Brookline,MA,42.32,-71.14
2446,Brookline,MA,42.32,-71.14
2451,Waltham,MA,42.38,-71.24
2452,Waltham,MA,42.38,-71.24
2453,Waltham,MA,42.38,-71.24
2458,Newton,MA,42.33,-71.2
2459,Newton Center,MA,42.31,-71.19
2460,Newtonville,MA,42.35,-71.2
2461,Newton Highlands,MA,42.31,-71.2
2462,Newton Lower Falls,MA,42.33,-71.25
2464,Newton Upper Falls,MA,42.31,-71.22
2465,West Newton,MA,42.35,-71.22
2466,Auburndale,MA,42.34,-71.24
2467,Chestnut Hill,MA,42.31,-71.16
2468,Waban,MA,42.32,-71.23
2472,Watertown,MA,42.36,-71.17
2474,Arlington,MA,42.41,-71.16
2476,Arlington,MA,42.41,-71.16
2478,Belmont,MA,42.39,-71.18
2481,Wellesley Hills,MA,42.31,-71.27
2482,Wellesley,MA,42.3,-71.28
2492,Needham,MA,42.28,-71.24
2493,Weston,MA,42.36,-71.26
2494,Needham Heights,MA,42.28,-71.24
2532,Buzzards Bay,MA,41.75,-70.61
2535,Chilmark,MA,41.34,-70.74
2536,East Falmouth,MA,41.56,-70.55
2537,East Sandwich,MA,41.73,-70.43
2538,East Wareham,MA,41.77,-70.64
2539,Edgartown,MA,41.38,-70.53
2540,Falmouth,MA,41.56,-70.62
2542,Buzzards Bay,MA,41.75,-70.61
2543,Woods Hole,MA,41.52,-70.66
2554,Nantucket,MA,41.27,-70.1
2556,North Falmouth,MA,41.64,-70.63
2557,Oak Bluffs,MA,41.45,-70.56
2559,Pocasset,MA,41.69,-70.63
2562,Sagamore Beach,MA,41.79,-70.53
2563,Sandwich,MA,41.75,-70.49
2568,Vineyard Haven,MA,41.45,-70.6
2571,Wareham,MA,41.76,-70.71
2576,West Wareham,MA,41.78,-70.75
2601,Hyannis,MA,41.65,-70.29
2630,Barnstable,MA,41.7,-70.3
2631,Brewster,MA,41.76,-70.08
2632,Centerville,MA,41.66,-70.34
2633,Chatham,MA,41.67,-69.96
2635,Cotuit,MA,41.62,-70.44
2636,Centerville,MA,41.64,-70.34
2638,Dennis,MA,41.73,-70.2
2639,Dennis Port,MA,41.66,-70.13
2642,Eastham,MA,41.83,-69.96
2644,Forestdale,MA,41.68,-70.5
2645,Harwich,MA,41.69,-70.07
2646,Harwich Port,MA,41.66,-70.06
2648,Marstons Mills,MA,41.67,-70.4
2649,Mashpee,MA,41.65,-70.48
2650,North Chatham,MA,41.7,-69.95
2653,Orleans,MA,41.79,-70
2655,Osterville,MA,41.62,-70.38
2657,Provincetown,MA,42.06,-70.2
2659,South Chatham,MA,41.68,-70.02
2660,South Dennis,MA,41.7,-70.15
2664,South Yarmouth,MA,41.67,-70.2
2667,Wellfleet,MA,41.93,-70.03
2668,West Barnstable,MA,41.7,-70.37
2670,West Dennis,MA,41.66,-70.16
2671,West Harwich,MA,41.67,-70.11
2673,West Yarmouth,MA,41.65,-70.24
2675,Yarmouth Port,MA,41.7,-70.22
2702,Assonet,MA,41.78,-71.06
2703,Attleboro,MA,41.93,-71.29
2715,Dighton,MA,41.81,-71.11
2717,East Freetown,MA,41.75,-70.97
2718,East Taunton,MA,41.87,-71.01
2719,Fairhaven,MA,41.63,-70.9
2720,Fall River,MA,41.71,-71.1
2721,Fall River,MA,41.71,-71.1
2723,Fall River,MA,41.71,-71.1
2724,Fall River,MA,41.71,-71.1
2725,Somerset,MA,41.73,-71.15
2726,Somerset,MA,41.73,-71.15
2738,Marion,MA,41.7,-70.76
2739,Mattapoisett,MA,41.66,-70.8
2740,New Bedford,MA,41.66,-70.93
2743,Acushnet,MA,41.68,-70.9
2744,New Bedford,MA,41.66,-70.93
2745,New Bedford,MA,41.66,-70.93
2746,New Bedford,MA,41.66,-70.93
2747,North Dartmouth,MA,41.64,-71
2748,South Dartmouth,MA,41.55,-70.98
2760,North Attleboro,MA,41.97,-71.33
2762,Plainville,MA,42,-71.33
2763,Attleboro Falls,MA,41.97,-71.3
2764,North Dighton,MA,41.85,-71.15
2766,Norton,MA,41.96,-71.18
2767,Raynham,MA,41.93,-71.04
2769,Rehoboth,MA,41.83,-71.26
2770,Rochester,MA,41.73,-70.81
2771,Seekonk,MA,41.81,-71.33
2777,Swansea,MA,41.75,-71.18
2779,Berkley,MA,41.85,-71.08
2780,Taunton,MA,41.9,-71.09
2790,Westport,MA,41.66,-71.1
2804,Ashaway,RI,41.42,-71.78
2806,Barrington,RI,41.73,-71.31
2808,Bradford,RI,41.39,-71.75
2809,Bristol,RI,41.67,-71.27
2812,Carolina,RI,41.47,-71.64
2813,Charlestown,RI,41.38,-71.65
2814,Chepachet,RI,41.91,-71.7
2815,Clayville,RI,41.77,-71.66
2816,Coventry,RI,41.68,-71.66
2817,West Greenwich,RI,41.63,-71.65
2818,East Greenwich,RI,41.63,-71.5
2822,Exeter,RI,41.56,-71.68
2825,Foster,RI,41.85,-71.76
2827,Greene,RI,41.69,-71.74
2828,Greenville,RI,41.87,-71.55
2830,Harrisville,RI,41.96,-71.67
2831,Hope,RI,41.75,-71.56
2832,Hope Valley,RI,41.51,-71.72
2833,Hopkinton,RI,41.45,-71.78
2835,Jamestown,RI,41.48,-71.36
2836,Kenyon,RI,41.48,-71.68
2837,Little Compton,RI,41.5,-71.16
2838,Manville,RI,41.96,-71.47
2839,Mapleville,RI,41.97,-71.69
2840,Newport,RI,41.47,-71.3
2841,Newport,RI,41.52,-71.3
2842,Middletown,RI,41.51,-71.27
2852,North Kingstown,RI,41.55,-71.46
2854,North Kingstown,RI,41.59,-71.45
2857,North Scituate,RI,41.83,-71.63
2858,Oakland,RI,41.96,-71.64
2859,Pascoag,RI,41.95,-71.7
2860,Pawtucket,RI,41.87,-71.37
2861,Pawtucket,RI,41.87,-71.37
2863,Central Falls,RI,41.88,-71.39
2864,Cumberland,RI,41.94,-71.41
2865,Lincoln,RI,41.91,-71.45
2871,Portsmouth,RI,41.6,-71.25
2874,Saunderstown,RI,41.51,-71.44
2875,Shannock,RI,41.46,-71.67
2876,Slatersville,RI,41.97,-71.55
2877,Slocum,RI,41.52,-71.54
2878,Tiverton,RI,41.65,-71.2
2879,Wakefield,RI,41.45,-71.51
2881,Kingston,RI,41.47,-71.52
2882,Narragansett,RI,41.39,-71.48
2885,Warren,RI,41.71,-71.26
2886,Warwick,RI,41.7,-71.42
2888,Warwick,RI,41.7,-71.42
2889,Warwick,RI,41.7,-71.42
2891,Westerly,RI,41.37,-71.81
2892,West Kingston,RI,41.5,-71.59
2893,West Warwick,RI,41.69,-71.51
2894,Wood River Junction,RI,41.45,-71.7
2895,Woonsocket,RI,41.99,-71.5
2896,North Smithfield,RI,41.95,-71.55
2898,Wyoming,RI,41.52,-71.67
2903,Providence,RI,41.82,-71.41
2904,Providence,RI,41.82,-71.41
2905,Providence,RI,41.82,-71.41
2906,Providence,RI,41.82,-71.41
2907,Providence,RI,41.82,-71.41
2908,Providence,RI,41.82,-71.41
2909,Providence,RI,41.82,-71.41
2910,Cranston,RI,41.76,-71.48
2911,North Providence,RI,41.86,-71.45
2914,East Providence,RI,41.8,-71.35
2915,Riverside,RI,41.77,-71.35
2916,Rumford,RI,41.84,-71.35
2917,Smithfield,RI,41.9,-71.53
2919,Johnston,RI,41.81,-71.46
2920,Cranston,RI,41.76,-71.48
2921,Cranston,RI,41.76,-71.48
3031,Amherst,NH,42.86,-71.61
3032,Auburn,NH,43,-71.34
3033,Brookline,NH,42.73,-71.66
3034,Candia,NH,43.07,-71.27
3036,Chester,NH,42.95,-71.25
3037,Deerfield,NH,43.14,-71.21
3038,Derry,NH,42.89,-71.28
3042,Epping,NH,43.03,-71.07
3043,Francestown,NH,42.98,-71.8
3044,Fremont,NH,42.99,-71.14
3045,Goffstown,NH,43.01,-71.6
3046,Dunbarton,NH,43.1,-71.59
3047,Greenfield,NH,42.95,-71.85
3048,Greenville,NH,42.76,-71.79
3049,Hollis,NH,42.73,-71.58
3051,Hudson,NH,42.76,-71.43
3052,Litchfield,NH,42.83,-71.46
3053,Londonderry,NH,42.85,-71.36
3054,Merrimack,NH,42.86,-71.48
3055,Milford,NH,42.83,-71.66
3057,Mont Vernon,NH,42.9,-71.66
3060,Nashua,NH,42.74,-71.49
3062,Nashua,NH,42.74,-71.49
3063,Nashua,NH,42.74,-71.49
3064,Nashua,NH,42.74,-71.49
3070,New Boston,NH,42.96,-71.68
3071,New Ipswich,NH,42.75,-71.85
3076,Pelham,NH,42.73,-71.31
3077,Raymond,NH,43.03,-71.17
3079,Salem,NH,42.78,-71.2
3082,Lyndeborough,NH,42.9,-71.75
3084,Temple,NH,42.81,-71.83
3086,Wilton,NH,42.84,-71.73
3087,Windham,NH,42.8,-71.3
3101,Manchester,NH,42.99,-71.45
3102,Manchester,NH,42.99,-71.45
3103,Manchester,NH,42.99,-71.45
3104,Manchester,NH,42.99,-71.45
3106,Hooksett,NH,43.09,-71.45
3109,Manchester,NH,42.99,-71.45
3110,Bedford,NH,42.95,-71.5
3216,Andover,NH,43.43,-71.82
3217,Ashland,NH,43.69,-71.63
3218,Barnstead,NH,43.33,-71.29
3220,Belmont,NH,43.44,-71.47
3221,Bradford,NH,43.27,-71.96
3222,Bristol,NH,43.6,-71.74
3223,Campton,NH,43.86,-71.63
3224,Canterbury,NH,43.33,-71.56
3225,Center Barnstead,NH,43.33,-71.23
3226,Center Harbor,NH,43.7,-71.22
3227,Center Sandwich,NH,43.83,-71.47
3229,Contoocook,NH,43.22,-71.71
3230,Danbury,NH,43.52,-71.86
3233,Elkins,NH,43.4,-71.94
3234,Epsom,NH,43.22,-71.33
3235,Franklin,NH,43.45,-71.66
3237,Gilmanton,NH,43.42,-71.41
3240,Grafton,NH,43.55,-71.94
3241,Hebron,NH,43.69,-71.8
3242,Henniker,NH,43.17,-71.81
3243,Hill,NH,43.52,-71.7
3244,Hillsborough,NH,43.12,-71.92
3245,Holderness,NH,43.73,-71.58
3246,Laconia,NH,43.56,-71.48
3249,Gilford,NH,43.53,-71.38
3251,Lincoln,NH,44.04,-71.67
3253,Meredith,NH,43.65,-71.5
3254,Moultonborough,NH,43.75,-71.39
3255,Newbury,NH,43.32,-72.03
3256,New Hampton,NH,43.6,-71.65
3257,New London,NH,43.41,-71.98
3258,Chichester,NH,43.25,-71.39
3259,North Sandwich,NH,43.86,-71.38
3261,Northwood,NH,43.19,-71.15
3262,North Woodstock,NH,44.01,-71.73
3263,Pittsfield,NH,43.3,-71.33
3264,Plymouth,NH,43.73,-71.69
3266,Rumney,NH,43.8,-71.81
3268,Salisbury,NH,43.38,-71.71
3269,Sanbornton,NH,43.48,-71.58
3275,Suncook,NH,43.13,-71.45
3276,Tilton,NH,43.44,-71.58
3278,Warner,NH,43.28,-71.81
3279,Warren,NH,43.92,-71.89
3280,Washington,NH,43.17,-72.09
3281,Weare,NH,43.1,-71.73
3282,Wentworth,NH,43.87,-71.91
3284,Springfield,NH,43.49,-72.03
3285,Thornton,NH,43.93,-71.62
3287,Wilmot,NH,43.45,-71.91
3290,Nottingham,NH,43.11,-71.1
3291,West Nottingham,NH,43.13,-71.12
3301,Concord,NH,43.23,-71.56
3303,Concord,NH,43.23,-71.56
3304,Bow,NH,43.13,-71.54
3307,Loudon,NH,43.28,-71.46
3431,Keene,NH,42.95,-72.29
3440,Antrim,NH,43.03,-71.94
3441,Ashuelot,NH,42.81,-72.44
3442,Bennington,NH,43,-71.93
3443,Chesterfield,NH,42.88,-72.46
3444,Dublin,NH,42.91,-72.06
3445,Sullivan,NH,43.01,-72.21
3446,Swanzey,NH,42.86,-72.28
3447,Fitzwilliam,NH,42.78,-72.15
3448,Gilsum,NH,43.05,-72.26
3449,Hancock,NH,42.96,-71.98
3450,Harrisville,NH,42.95,-72.1
3451,Hinsdale,NH,42.78,-72.48
3452,Jaffrey,NH,42.81,-72.02
3455,Marlborough,NH,42.9,-72.21
